,,,,,,,,,,,,
Quality Control Table,,,,,,,,,,,,
Kit ID,NMID,Client Label,Sample Type,Volume Filtered,Date Received,DNA Amplified,Sequencing QC,Target OTUs Detected,% Target,% Non-Target,Reported,Comment
SSC-01-00930,29308,2023 Y NE1 P7 S2,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00928,29306,2023 Y NE1 P7 S3,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00932,29310,2023 Y NE1 P7 S4,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00925,29303,2023 Y NE1 P7 S5 (1),Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00929,29307,2023 Y NE1 P7 S5 (2),Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00918,29297,2023 Y NE1 P8 S1,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00931,29309,2023 Y NE1 P8 S2,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00761,29279,2023 Y NE1 P8 S3 (1),Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00920,29299,2023 Y NE1 P8 S3 (2),Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00910,29290,2023 Y NE1 P8 S5,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00923,29301,2023 Y NE1 P9 S1,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00927,29305,2023 Y NE1 P9 S2,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00926,29304,2023 Y NE1 P9 S3,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00933,29311,2023 Y NE1 P9 S4,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00934,29312,2023 Y NE1 P9 S5,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00952,29785,2023 Y WS1 P1 S1,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-01237,29744,2023 Y WS1 P1 S2,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00947,29780,2023 Y WS1 P1 S3,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-01249,29756,2023 Y WS1 P1 S4,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-01234,29761,2023 Y WS1 P1 S5,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00950,29783,2023 Y WS1 P2 S1,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-01235,29745,2023 Y WS1 P2 S2,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-01230,29747,2023 Y WS1 P2 S3,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-01252,29755,2023 Y WS1 P2 S4,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00951,29784,2023 Y WS1 P2 S5,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-01231,29748,2023 Y WS1 P3 S1,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00954,29787,2023 Y WS1 P3 S2,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-01248,29795,2023 Y WS1 P3 S3,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-01240,29749,2023 Y WS1 P3 S4,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-01238,29758,2023 Y WS1 P3 S5,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00903,29288,2034 Y NE1 P10 S2,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
